1,MIGGY,0,1,ANDREW,1,0
2,MIGGY,0,0,RED5,2,1
3,MIGGY,0,0,RED5,2,2
4,MIGGY,1,1,RICHARD,0,0
5,MIGGY,0,0,E3,0,1
6,MIGGY,0,1,E3,0,1
7,MIGGY,0,0,33,2,1
